MOTOGENFIN,MOTOGENFIN.NS,The Motor & General Finance Limited
MPHASIS,MPHASIS.NS,MphasiS Limited
MPSLTD,MPSLTD.NS,MPS Limited
MRF,MRF.NS,MRF Limited
MRPL,MRPL.NS,Mangalore Refinery and Petrochemicals Limited
MSPL,MSPL.NS,MSP Steel & Power Limited
MSTCLTD,MSTCLTD.NS,Mstc Limited
MSUMI,MSUMI.NS,Motherson Sumi Wiring India Limited
MTARTECH,MTARTECH.NS,Mtar Technologies Limited
MTEDUCARE,MTEDUCARE.NS,MT Educare Limited
MTNL,MTNL.NS,Mahanagar Telephone Nigam Limited
MUFIN,MUFIN.NS,Mufin Green Finance Limited
MUFTI,MUFTI.NS,Credo Brands Marketing Limited
MUKANDLTD,MUKANDLTD.NS,Mukand Limited
MUKKA,MUKKA.NS,Mukka Proteins Limited
MUKTAARTS,MUKTAARTS.NS,Mukta Arts Limited
MUNJALAU,MUNJALAU.NS,Munjal Auto Industries Limited
MUNJALSHOW,MUNJALSHOW.NS,Munjal Showa Limited
MURUDCERA,MURUDCERA.NS,Murudeshwar Ceramics Limited
MUTHOOTCAP,MUTHOOTCAP.NS,Muthoot Capital Services Limited
MUTHOOTFIN,MUTHOOTFIN.NS,Muthoot Finance Limited
MUTHOOTMF,MUTHOOTMF.NS,Muthoot Microfin Limited
MVGJL,MVGJL.NS,Manoj Vaibhav Gems N Jewellers Limited
MWL,MWL.NS,Mangalam Worldwide Limited
NACLIND,NACLIND.NS,NACL Industries Limited
NAGREEKCAP,NAGREEKCAP.NS,Nagreeka Capital & Infrastructure Limited
NAGREEKEXP,NAGREEKEXP.NS,Nagreeka Exports Limited
NAHARCAP,NAHARCAP.NS,Nahar Capital and Financial Services Limited
NAHARINDUS,NAHARINDUS.NS,Nahar Industrial Enterprises Limited
NAHARPOLY,NAHARPOLY.NS,Nahar Poly Films Limited
NAHARSPING,NAHARSPING.NS,Nahar Spinning Mills Limited
NAM-INDIA,NAM-INDIA.NS,Nippon Life India Asset Management Limited
NARMADA,NARMADA.NS,Narmada Agrobase Limited
NATCAPSUQ,NATCAPSUQ.NS,Natural Capsules Limited
NATCOPHARM,NATCOPHARM.NS,Natco Pharma Limited
NATHBIOGEN,NATHBIOGEN.NS,Nath Bio-Genes (India) Limited
NATIONALUM,NATIONALUM.NS,National Aluminium Company Limited
NATIONSTD,NATIONSTD.NS,National Standard (India) Limited
NAUKRI,NAUKRI.NS,Info Edge (India) Limited
NAVA,NAVA.NS,NAVA LIMITED
NAVINFLUOR,NAVINFLUOR.NS,Navin Fluorine International Limited
NAVKARCORP,NAVKARCORP.NS,Navkar Corporation Limited
NAVKARURB,NAVKARURB.NS,Navkar Urbanstructure Limited
NAVNETEDUL,NAVNETEDUL.NS,Navneet Education Limited
NAZARA,NAZARA.NS,Nazara Technologies Limited
NBCC,NBCC.NS,NBCC (India) Limited
NBIFIN,NBIFIN.NS,N. B. I. Industrial Finance Company Limited
NCC,NCC.NS,NCC Limited
NCLIND,NCLIND.NS,NCL Industries Limited
NDGL,NDGL.NS,Naga Dhunseri Group Limited
NDL,NDL.NS,Nandan Denim Limited
NDLVENTURE,NDLVENTURE.NS,NDL Ventures Limited
NDRAUTO,NDRAUTO.NS,Ndr Auto Components Limited
NDTV,NDTV.NS,New Delhi Television Limited
NEAGI,NEAGI.NS,Neelamalai Agro Industries Limited
NECCLTD,NECCLTD.NS,North Eastern Carrying Corporation Limited
NECLIFE,NECLIFE.NS,Nectar Lifesciences Limited
NELCAST,NELCAST.NS,Nelcast Limited
NELCO,NELCO.NS,NELCO Limited
NEOGEN,NEOGEN.NS,Neogen Chemicals Limited
NEPHROPLUS,NEPHROPLUS.NS,Nephrocare Health Services Limited
NESCO,NESCO.NS,Nesco Limited
NESTLEIND,NESTLEIND.NS,Nestle India Limited
NETWEB,NETWEB.NS,Netweb Technologies India Limited
NETWORK18,NETWORK18.NS,Network18 Media & Investments Limited
NEULANDLAB,NEULANDLAB.NS,Neuland Laboratories Limited
NEWGEN,NEWGEN.NS,Newgen Software Technologies Limited
NEXTMEDIA,NEXTMEDIA.NS,Next Mediaworks Limited
NFL,NFL.NS,National Fertilizers Limited
NGIL,NGIL.NS,Nakoda Group of Industries Limited
NGLFINE,NGLFINE.NS,NGL Fine-Chem Limited
NH,NH.NS,Narayana Hrudayalaya Ltd.
NHPC,NHPC.NS,NHPC Limited
NIACL,NIACL.NS,The New India Assurance Company Limited
NIBE,NIBE.NS,NIBE Limited
NIBL,NIBL.NS,NRB Industrial Bearings Limited
NIITLTD,NIITLTD.NS,NIIT Limited
NIITMTS,NIITMTS.NS,NIIT Learning Systems Limited
NILAINFRA,NILAINFRA.NS,Nila Infrastructures Limited
NILASPACES,NILASPACES.NS,Nila Spaces Limited
NILE,NILE.NS,Nile Limited
NILKAMAL,NILKAMAL.NS,Nilkamal Limited
NIMBSPROJ,NIMBSPROJ.NS,Nimbus Projects Limited
NINSYS,NINSYS.NS,NINtec Systems Limited
NIPPOBATRY,NIPPOBATRY.NS,Indo-National Limited
NIRAJ,NIRAJ.NS,Niraj Cement Structurals Limited
NIRAJISPAT,NIRAJISPAT.NS,Niraj Ispat Industries Limited
NIRLON,NIRLON.NS,Nirlon Limited
NITCO,NITCO.NS,Nitco Limited
NITINSPIN,NITINSPIN.NS,Nitin Spinners Limited
NITIRAJ,NITIRAJ.NS,Nitiraj Engineers Limited
NITTAGELA,NITTAGELA.NS,Nitta Gelatin India Limited
NIVABUPA,NIVABUPA.NS,Niva Bupa Health Insurance Company Limited
NKIND,NKIND.NS,NK Industries Limited
NLCINDIA,NLCINDIA.NS,NLC India Limited
NMDC,NMDC.NS,NMDC Limited
NOCIL,NOCIL.NS,NOCIL Limited
NOIDATOLL,NOIDATOLL.NS,Noida Toll Bridge Company Limited
NORBTEAEXP,NORBTEAEXP.NS,Norben Tea & Exports Limited
NORTHARC,NORTHARC.NS,Northern Arc Capital Limited
NOVAAGRI,NOVAAGRI.NS,Nova Agritech Limited
NOVARTIND,NOVARTIND.NS,Novartis India Limited
NPST,NPST.NS,Network People Services Technologies Limited
NRAIL,NRAIL.NS,N R Agarwal Industries Limited
NRBBEARING,NRBBEARING.NS,NRB Bearing Limited
NRL,NRL.NS,Nupur Recyclers Limited
NSIL,NSIL.NS,Nalwa Sons Investments Limited
NSLNISP,NSLNISP.NS,NMDC Steel Limited
NTPC,NTPC.NS,NTPC Limited
NTPCGREEN,NTPCGREEN.NS,NTPC Green Energy Limited
NUCLEUS,NUCLEUS.NS,Nucleus Software Exports Limited
NURECA,NURECA.NS,Nureca Limited
NUVAMA,NUVAMA.NS,Nuvama Wealth Management Limited
NUVOCO,NUVOCO.NS,Nuvoco Vistas Corporation Limited
NYKAA,NYKAA.NS,FSN E-Commerce Ventures Limited
OAL,OAL.NS,Oriental Aromatics Limited
OBCL,OBCL.NS,Orissa Bengal Carrier Limited
OBEROIRLTY,OBEROIRLTY.NS,Oberoi Realty Limited
OCCLLTD,OCCLLTD.NS,OCCL Limited
ODIGMA,ODIGMA.NS,Odigma Consultancy Solutions Limited
OFSS,OFSS.NS,Oracle Financial Services Software Limited
OIL,OIL.NS,Oil India Limited
OILCOUNTUB,OILCOUNTUB.NS,Oil Country Tubular Limited
OLAELEC,OLAELEC.NS,Ola Electric Mobility Limited
OLECTRA,OLECTRA.NS,Olectra Greentech Limited
OMAXAUTO,OMAXAUTO.NS,Omax Autos Limited
OMAXE,OMAXE.NS,Omaxe Limited
OMFREIGHT,OMFREIGHT.NS,Om Freight Forwarders Limited
OMINFRAL,OMINFRAL.NS,OM INFRA LIMITED
OMNI,OMNI.NS,Omnitech Engineering Limited
OMPOWER,OMPOWER.NS,Om Power Transmission Limited
ONELIFECAP,ONELIFECAP.NS,Onelife Capital Advisors Limited
ONEPOINT,ONEPOINT.NS,One Point One Solutions Limited
ONESOURCE,ONESOURCE.NS,Onesource Specialty Pharma Limited
ONGC,ONGC.NS,Oil & Natural Gas Corporation Limited
ONMOBILE,ONMOBILE.NS,OnMobile Global Limited
ONWARDTEC,ONWARDTEC.NS,Onward Technologies Limited
OPTIEMUS,OPTIEMUS.NS,Optiemus Infracom Limited
ORBTEXP,ORBTEXP.NS,Orbit Exports Limited
ORCHASP,ORCHASP.NS,Orchasp Limited
ORCHPHARMA,ORCHPHARMA.NS,Orchid Pharma Limited
ORICONENT,ORICONENT.NS,Oricon Enterprises Limited
ORIENTALTL,ORIENTALTL.NS,Oriental Trimex Limited
ORIENTBELL,ORIENTBELL.NS,Orient Bell Limited
ORIENTCEM,ORIENTCEM.NS,Orient Cement Limited
ORIENTCER,ORIENTCER.NS,ORIENT CERATECH LIMITED
ORIENTELEC,ORIENTELEC.NS,Orient Electric Limited
ORIENTHOT,ORIENTHOT.NS,Oriental Hotels Limited
ORIENTLTD,ORIENTLTD.NS,Orient Press Limited
ORIENTPPR,ORIENTPPR.NS,Orient Paper & Industries Limited
ORIENTTECH,ORIENTTECH.NS,Orient Technologies Limited
ORISSAMINE,ORISSAMINE.NS,The Orissa Minerals Development Company Limited
ORKLAINDIA,ORKLAINDIA.NS,Orkla India Limited
ORTEL,ORTEL.NS,Ortel Communications Limited
ORTINGLOBE,ORTINGLOBE.NS,ORTIN GLOBAL LIMITED
OSIAHYPER,OSIAHYPER.NS,Osia Hyper Retail Limited
OSWALAGRO,OSWALAGRO.NS,Oswal Agro Mills Limited
OSWALGREEN,OSWALGREEN.NS,Oswal Greentech Limited
OSWALPUMPS,OSWALPUMPS.NS,Oswal Pumps Limited
OSWALSEEDS,OSWALSEEDS.NS,ShreeOswal Seeds And Chemicals Limited
PACEDIGITK,PACEDIGITK.NS,Pace Digitek Limited
PAGEIND,PAGEIND.NS,Page Industries Limited
PAISALO,PAISALO.NS,Paisalo Digital Limited
PAKKA,PAKKA.NS,PAKKA LIMITED
PALASHSECU,PALASHSECU.NS,Palash Securities Limited
PALREDTEC,PALREDTEC.NS,Palred Technologies Limited
PANACEABIO,PANACEABIO.NS,Panacea Biotec Limited
PANACHE,PANACHE.NS,Panache Digilife Limited
PANAMAPET,PANAMAPET.NS,Panama Petrochem Limited
PANSARI,PANSARI.NS,Pansari Developers Limited
PAR,PAR.NS,Par Drugs And Chemicals Limited
PARACABLES,PARACABLES.NS,Paramount Communications Limited
PARADEEP,PARADEEP.NS,Paradeep Phosphates Limited
PARAGMILK,PARAGMILK.NS,Parag Milk Foods Limited
PARAS,PARAS.NS,Paras Defence and Space Technologies Limited
PARASPETRO,PARASPETRO.NS,Paras Petrofils Limited
PARKHOSPS,PARKHOSPS.NS,Park Medi World Limited
PARKHOTELS,PARKHOTELS.NS,Apeejay Surrendra Park Hotels Limited
PARSVNATH,PARSVNATH.NS,Parsvnath Developers Limited
PASHUPATI,PASHUPATI.NS,Pashupati Cotspin Limited
PASUPTAC,PASUPTAC.NS,Pasupati Acrylon Limited
PATANJALI,PATANJALI.NS,Patanjali Foods Limited
PATELENG,PATELENG.NS,Patel Engineering Limited
PATELRMART,PATELRMART.NS,Patel Retail Limited
PATINTLOG,PATINTLOG.NS,Patel Integrated Logistics Limited
PAUSHAKLTD,PAUSHAKLTD.NS,Paushak Limited
PAVNAIND,PAVNAIND.NS,Pavna Industries Limited
PAYTM,PAYTM.NS,One 97 Communications Limited
PCBL,PCBL.NS,PCBL Chemical Limited
PCJEWELLER,PCJEWELLER.NS,PC Jeweller Limited
PDMJEPAPER,PDMJEPAPER.NS,Pudumjee Paper Products Limited
PDSL,PDSL.NS,PDS Limited
PEARLPOLY,PEARLPOLY.NS,Pearl Polymers Limited
PENIND,PENIND.NS,Pennar Industries Limited
PENINLAND,PENINLAND.NS,Peninsula Land Limited
PERSISTENT,PERSISTENT.NS,Persistent Systems Limited
PETRONET,PETRONET.NS,Petronet LNG Limited
PFC,PFC.NS,Power Finance Corporation Limited
PFIZER,PFIZER.NS,Pfizer Limited
PFOCUS,PFOCUS.NS,Prime Focus Limited
PFS,PFS.NS,PTC India Financial Services Limited
PGEL,PGEL.NS,PG Electroplast Limited
PGHH,PGHH.NS,Procter & Gamble Hygiene and Health Care Limited
PGHL,PGHL.NS,Procter & Gamble Health Limited
PGIL,PGIL.NS,Pearl Global Industries Limited
PHOENIXLTD,PHOENIXLTD.NS,The Phoenix Mills Limited
PICCADIL,PICCADIL.NS,Piccadily Agro Industries Limited
PIDILITIND,PIDILITIND.NS,Pidilite Industries Limited
PIGL,PIGL.NS,Power & Instrumentation (Gujarat) Limited
PIIND,PIIND.NS,PI Industries Limited
PILANIINVS,PILANIINVS.NS,Pilani Investment and Industries Corporation Limited
PILITA,PILITA.NS,PIL ITALICA LIFESTYLE LIMITED
PINELABS,PINELABS.NS,Pine Labs Limited
PIONEEREMB,PIONEEREMB.NS,Pioneer Embroideries Limited
PIONRINV,PIONRINV.NS,Pioneer Investcorp Limited
PIRAMALFIN,PIRAMALFIN.NS,Piramal Finance Limited
PITTIENG,PITTIENG.NS,Pitti Engineering Limited
PIXTRANS,PIXTRANS.NS,Pix Transmissions Limited
PKTEA,PKTEA.NS,The Peria Karamalai Tea & Produce Company Limited
PLASTIBLEN,PLASTIBLEN.NS,Plastiblends India Limited
PLATIND,PLATIND.NS,Platinum Industries Limited
PLAZACABLE,PLAZACABLE.NS,Plaza Wires Limited
PML,PML.NS,Paul Merchants Limited
PNB,PNB.NS,Punjab National Bank
PNBGILTS,PNBGILTS.NS,PNB Gilts Limited
PNBHOUSING,PNBHOUSING.NS,PNB Housing Finance Limited
PNC,PNC.NS,Pritish Nandy Communications Limited
PNCINFRA,PNCINFRA.NS,PNC Infratech Limited
PNGJL,PNGJL.NS,P N Gadgil Jewellers Limited
PNGSREVA,PNGSREVA.NS,PNGS Reva Diamond Jewellery Limited
POCL,POCL.NS,Pondy Oxides & Chemicals Limited
PODDARMENT,PODDARMENT.NS,Poddar Pigments Limited
POKARNA,POKARNA.NS,Pokarna Limited
POLICYBZR,POLICYBZR.NS,PB Fintech Limited
POLYCAB,POLYCAB.NS,Polycab India Limited
POLYMED,POLYMED.NS,Poly Medicure Limited
POLYPLEX,POLYPLEX.NS,Polyplex Corporation Limited
PONNIERODE,PONNIERODE.NS,Ponni Sugars (Erode) Limited
POONAWALLA,POONAWALLA.NS,Poonawalla Fincorp Limited
POWERGRID,POWERGRID.NS,Power Grid Corporation of India Limited
POWERICA,POWERICA.NS,Powerica Limited
POWERINDIA,POWERINDIA.NS,Hitachi Energy India Limited
POWERMECH,POWERMECH.NS,Power Mech Projects Limited
PPAP,PPAP.NS,PPAP Automotive Limited
PPL,PPL.NS,Prakash Pipes Limited
PPLPHARMA,PPLPHARMA.NS,Piramal Pharma Limited
PRABHA,PRABHA.NS,Prabha Energy Limited
PRADPME,PRADPME.NS,Pradeep Metals Limited
PRAENG,PRAENG.NS,Prajay Engineers Syndicate Limited
PRAJIND,PRAJIND.NS,Praj Industries Limited
PRAKASH,PRAKASH.NS,Prakash Industries Limited
PRAKASHSTL,PRAKASHSTL.NS,Prakash Steelage Limited
PRAVEG,PRAVEG.NS,Praveg Limited
PRAXIS,PRAXIS.NS,Praxis Home Retail Limited
PRECAM,PRECAM.NS,Precision Camshafts Limited
PRECOT,PRECOT.NS,Precot Limited
PRECWIRE,PRECWIRE.NS,Precision Wires India Limited
PREMCO,PREMCO.NS,Premco Global Limited
PREMEXPLN,PREMEXPLN.NS,Premier Explosives Limited
PREMIER,PREMIER.NS,Premier Limited
PREMIERENE,PREMIERENE.NS,Premier Energies Limited
PREMIERPOL,PREMIERPOL.NS,Premier Polyfilm Limited
PRESTIGE,PRESTIGE.NS,Prestige Estates Projects Limited
PRICOLLTD,PRICOLLTD.NS,Pricol Limited
PRIMESECU,PRIMESECU.NS,Prime Securities Limited
PRIMO,PRIMO.NS,Primo Chemicals Limited
PRINCEPIPE,PRINCEPIPE.NS,Prince Pipes And Fittings Limited
PRITI,PRITI.NS,Priti International Limited
PRITIKAUTO,PRITIKAUTO.NS,Pritika Auto Industries Limited
PRIVISCL,PRIVISCL.NS,Privi Speciality Chemicals Limited
PROSTARM,PROSTARM.NS,Prostarm Info Systems Limited
PROTEAN,PROTEAN.NS,Protean eGov Technologies Limited
PROZONER,PROZONER.NS,Prozone Realty Limited
PRSMJOHNSN,PRSMJOHNSN.NS,Prism Johnson Limited
PRUDENT,PRUDENT.NS,Prudent Corporate Advisory Services Limited
PRUDMOULI,PRUDMOULI.NS,Prudential Sugar Corporation Limited
PSB,PSB.NS,Punjab & Sind Bank
PSPPROJECT,PSPPROJECT.NS,PSP Projects Limited
PTC,PTC.NS,PTC India Limited
PTCIL,PTCIL.NS,PTC Industries Limited
PTL,PTL.NS,PTL Enterprises Limited
PUNJABCHEM,PUNJABCHEM.NS,Punjab Chemicals & Crop Protection Limited
PURVA,PURVA.NS,Puravankara Limited
PVP,PVP.NS,PVP Ventures Limited
PVRINOX,PVRINOX.NS,PVR INOX Limited
PVSL,PVSL.NS,Popular Vehicles and Services Limited
PWL,PWL.NS,Physicswallah Limited
PYRAMID,PYRAMID.NS,Pyramid Technoplast Limited
QMSMEDI,QMSMEDI.NS,QMS Medical Allied Services Limited
QPOWER,QPOWER.NS,Quality Power Electrical Equipments Limited
QUADFUTURE,QUADFUTURE.NS,Quadrant Future Tek Limited
QUESS,QUESS.NS,Quess Corp Limited
QUICKHEAL,QUICKHEAL.NS,Quick Heal Technologies Limited
QUINT,QUINT.NS,Quint Digital Limited
RACE,RACE.NS,Race Eco Chain Limited
RACLGEAR,RACLGEAR.NS,RACL Geartech Limited
RADAAN,RADAAN.NS,Radaan Mediaworks India Limited
RADHIKAJWE,RADHIKAJWE.NS,Radhika Jeweltech Limited
RADIANTCMS,RADIANTCMS.NS,Radiant Cash Management Services Limited
RADICO,RADICO.NS,Radico Khaitan Limited
RADIOCITY,RADIOCITY.NS,Music Broadcast Limited
RAILTEL,RAILTEL.NS,Railtel Corporation Of India Limited
RAIN,RAIN.NS,Rain Industries Limited
RAINBOW,RAINBOW.NS,Rainbow Childrens Medicare Limited
RAJESHEXPO,RAJESHEXPO.NS,Rajesh Exports Limited
RAJMET,RAJMET.NS,Rajnandini Metal Limited
RAJOOENG,RAJOOENG.NS,Rajoo Engineers Limited
RAJPALAYAM,RAJPALAYAM.NS,Rajapalayam Mills Limited
RAJRATAN,RAJRATAN.NS,Rajratan Global Wire Limited
RAJRILTD,RAJRILTD.NS,Raj Rayon Industries Limited
RAJSREESUG,RAJSREESUG.NS,Rajshree Sugars & Chemicals Limited
RAJTV,RAJTV.NS,Raj Television Network Limited
RALLIS,RALLIS.NS,Rallis India Limited
RAMANEWS,RAMANEWS.NS,Shree Rama Newsprint Limited
RAMAPHO,RAMAPHO.NS,Rama Phosphates Limited
RAMASTEEL,RAMASTEEL.NS,Rama Steel Tubes Limited
RAMCOCEM,RAMCOCEM.NS,The Ramco Cements Limited
RAMCOIND,RAMCOIND.NS,Ramco Industries Limited
RAMCOSYS,RAMCOSYS.NS,Ramco Systems Limited
RAMKY,RAMKY.NS,Ramky Infrastructure Limited
RAMRAT,RAMRAT.NS,Ram Ratna Wires Limited
RANASUG,RANASUG.NS,Rana Sugars Limited
RANEHOLDIN,RANEHOLDIN.NS,Rane Holdings Limited
RATEGAIN,RATEGAIN.NS,Rategain Travel Technologies Limited
RATNAMANI,RATNAMANI.NS,Ratnamani Metals & Tubes Limited
RATNAVEER,RATNAVEER.NS,Ratnaveer Precision Engineering Limited
RAYMOND,RAYMOND.NS,Raymond Limited
RAYMONDLSL,RAYMONDLSL.NS,Raymond Lifestyle Limited
RAYMONDREL,RAYMONDREL.NS,Raymond Realty Limited
RBA,RBA.NS,Restaurant Brands Asia Limited
RBLBANK,RBLBANK.NS,RBL Bank Limited
RBZJEWEL,RBZJEWEL.NS,RBZ Jewellers Limited
RCF,RCF.NS,Rashtriya Chemicals and Fertilizers Limited
RCOM,RCOM.NS,Reliance Communications Limited
RECLTD,RECLTD.NS,REC Limited
REDINGTON,REDINGTON.NS,Redington Limited
REDTAPE,REDTAPE.NS,Redtape Limited
REFEX,REFEX.NS,Refex Industries Limited
REGAAL,REGAAL.NS,Regaal Resources Limited
REGENCERAM,REGENCERAM.NS,Regency Ceramics Limited
RELAXO,RELAXO.NS,Relaxo Footwears Limited
RELCHEMQ,RELCHEMQ.NS,Reliance Chemotex Industries Limited
RELIABLE,RELIABLE.NS,Reliable Data Services Limited
RELIANCE,RELIANCE.NS,Reliance Industries Limited
RELIGARE,RELIGARE.NS,Religare Enterprises Limited
RELTD,RELTD.NS,Ravindra Energy Limited
RELTD-RE,RELTD-RE.NS,Ravindra Energy Ltd-RE
REMSONSIND,REMSONSIND.NS,Remsons Industries Limited
RENUKA,RENUKA.NS,Shree Renuka Sugars Limited
REPCOHOME,REPCOHOME.NS,Repco Home Finance Limited
REPL,REPL.NS,Rudrabhishek Enterprises Limited
REPRO,REPRO.NS,Repro India Limited
RESPONIND,RESPONIND.NS,Responsive Industries Limited
RETAIL,RETAIL.NS,JHS Svendgaard Retail Ventures Limited
RGL,RGL.NS,Renaissance Global Limited
RHETAN,RHETAN.NS,Rhetan TMT Limited
RHFL,RHFL.NS,Reliance Home Finance Limited
RHIM,RHIM.NS,RHI MAGNESITA INDIA LIMITED
RHL,RHL.NS,Robust Hotels Limited
RICOAUTO,RICOAUTO.NS,Rico Auto Industries Limited
RIIL,RIIL.NS,Reliance Industrial Infrastructure Limited
RISHABH,RISHABH.NS,Rishabh Instruments Limited
RITCO,RITCO.NS,Ritco Logistics Limited
RITES,RITES.NS,RITES Limited
RKDL,RKDL.NS,Ravi Kumar Distilleries Limited
RKEC,RKEC.NS,RKEC Projects Limited
RKFORGE,RKFORGE.NS,Ramkrishna Forgings Limited
RKSWAMY,RKSWAMY.NS,R K Swamy Limited
RMC,RMC.NS,RMC Switchgears Limited
RMDRIP,RMDRIP.NS,R M Drip and Sprinklers Systems Limited
RML,RML.NS,Rane (Madras) Limited
RNBDENIMS,RNBDENIMS.NS,R&B Denims Limited
ROHLTD,ROHLTD.NS,Royal Orchid Hotels Limited
ROLEXRINGS,ROLEXRINGS.NS,Rolex Rings Limited
ROLLT,ROLLT.NS,Rollatainers Limited
ROML,ROML.NS,Raj Oil Mills Limited
ROSSARI,ROSSARI.NS,Rossari Biotech Limited
ROSSELLIND,ROSSELLIND.NS,Rossell India Limited
ROSSTECH,ROSSTECH.NS,Rossell Techsys Limited
ROTO,ROTO.NS,Roto Pumps Limited
ROUTE,ROUTE.NS,ROUTE MOBILE LIMITED
RPEL,RPEL.NS,Raghav Productivity Enhancers Limited
RPGLIFE,RPGLIFE.NS,RPG Life Sciences Limited
RPOWER,RPOWER.NS,Reliance Power Limited
RPPINFRA,RPPINFRA.NS,R.P.P. Infra Projects Limited
RPPL,RPPL.NS,Rajshree Polypack Limited
RPSGVENT,RPSGVENT.NS,RPSG VENTURES LIMITED
RPTECH,RPTECH.NS,Rashi Peripherals Limited
RRIL,RRIL.NS,RRIL Limited
RRKABEL,RRKABEL.NS,R R Kabel Limited
RSDFIN,RSDFIN.NS,RSD Finance Limited
RSL,RSL.NS,Rajputana Stainless Limited
RSSOFTWARE,RSSOFTWARE.NS,R. S. Software (India) Limited
RSWM,RSWM.NS,RSWM Limited
RSYSTEMS,RSYSTEMS.NS,R Systems International Limited
RTNINDIA,RTNINDIA.NS,RattanIndia Enterprises Limited
RTNPOWER,RTNPOWER.NS,RattanIndia Power Limited
RUBFILA,RUBFILA.NS,Rubfila International Limited
RUBICON,RUBICON.NS,Rubicon Research Limited
RUBYMILLS,RUBYMILLS.NS,The Ruby Mills Limited
RUCHINFRA,RUCHINFRA.NS,Ruchi Infrastructure Limited
RUCHIRA,RUCHIRA.NS,Ruchira Papers Limited
RUDRA,RUDRA.NS,Rudra Global Infra Products Limited
RUPA,RUPA.NS,Rupa & Company Limited
RUSHIL,RUSHIL.NS,Rushil Decor Limited
RUSTOMJEE,RUSTOMJEE.NS,Keystone Realtors Limited
RVHL,RVHL.NS,Ravinder Heights Limited
RVNL,RVNL.NS,Rail Vikas Nigam Limited
RVTH,RVTH.NS,Revathi Equipment India Limited
S&SPOWER,S&SPOWER.NS,S&S Power Switchgears Limited
SAATVIKGL,SAATVIKGL.NS,Saatvik Green Energy Limited
SABEVENTS,SABEVENTS.NS,Sab Events & Governance Now Media Limited
SADBHAV,SADBHAV.NS,Sadbhav Engineering Limited
SADBHIN,SADBHIN.NS,Sadbhav Infrastructure Project Limited
SADHNANIQ,SADHNANIQ.NS,Sadhana Nitrochem Limited
SAFARI,SAFARI.NS,Safari Industries (India) Limited
SAGARDEEP,SAGARDEEP.NS,Sagardeep Alloys Limited
SAGCEM,SAGCEM.NS,Sagar Cements Limited
SAGILITY,SAGILITY.NS,SAGILITY LIMITED
SAHLIBHFI,SAHLIBHFI.NS,Shalibhadra Finance Limited
SAHYADRI,SAHYADRI.NS,Sahyadri Industries Limited
SAIL,SAIL.NS,Steel Authority of India Limited
SAILIFE,SAILIFE.NS,Sai Life Sciences Limited
SAIPARENT,SAIPARENT.NS,Sai Parenterals Limited
SAKAR,SAKAR.NS,Sakar Healthcare Limited
SAKHTISUG,SAKHTISUG.NS,Sakthi Sugars Limited
SAKSOFT,SAKSOFT.NS,Saksoft Limited
SAKUMA,SAKUMA.NS,Sakuma Exports Limited
SALASAR,SALASAR.NS,Salasar Techno Engineering Limited
SALONA,SALONA.NS,Salona Cotspin Limited
SALSTEEL,SALSTEEL.NS,S.A.L. Steel Limited
SALZERELEC,SALZERELEC.NS,Salzer Electronics Limited
SAMBHAAV,SAMBHAAV.NS,Sambhaav Media Limited
SAMBHV,SAMBHV.NS,Sambhv Steel Tubes Limited
SAMHI,SAMHI.NS,Samhi Hotels Limited
SAMMAANCAP,SAMMAANCAP.NS,Sammaan Capital Limited
SAMPANN,SAMPANN.NS,Sampann Utpadan India Limited
SANATHAN,SANATHAN.NS,Sanathan Textiles Limited
SANDESH,SANDESH.NS,The Sandesh Limited
SANDHAR,SANDHAR.NS,Sandhar Technologies Limited
SANDUMA,SANDUMA.NS,Sandur Manganese & Iron Ores Limited
SANGAMIND,SANGAMIND.NS,Sangam (India) Limited
SANGHVIMOV,SANGHVIMOV.NS,Sanghvi Movers Limited
SANGINITA,SANGINITA.NS,Sanginita Chemicals Limited
SANOFI,SANOFI.NS,Sanofi India Limited
SANOFICONR,SANOFICONR.NS,Sanofi Consumer Healthcare India Limited
SANSERA,SANSERA.NS,Sansera Engineering Limited
SANSTAR,SANSTAR.NS,Sanstar Limited
SANWARIA,SANWARIA.NS,Sanwaria Consumer Limited
SAPPHIRE,SAPPHIRE.NS,Sapphire Foods India Limited
SAPPL,SAPPL.NS,Shree Ajit Pulp & Paper Limited
SARDAEN,SARDAEN.NS,Sarda Energy & Minerals Limited
SAREGAMA,SAREGAMA.NS,Saregama India Limited
SARLAPOLY,SARLAPOLY.NS,Sarla Performance Fibers Limited
SARVESHWAR,SARVESHWAR.NS,Sarveshwar Foods Limited
SASKEN,SASKEN.NS,Sasken Technologies Limited
SATIA,SATIA.NS,Satia Industries Limited
SATIN,SATIN.NS,Satin Creditcare Network Limited
SAURASHCEM,SAURASHCEM.NS,Saurashtra Cement Limited
SAYAJIHOTL,SAYAJIHOTL.NS,Sayaji Hotels Limited
SBC,SBC.NS,SBC Exports Limited
SBCL,SBCL.NS,Shivalik Bimetal Controls Limited
SBFC,SBFC.NS,SBFC Finance Limited
SBGLP,SBGLP.NS,Suratwwala Business Group Limited
SBICARD,SBICARD.NS,SBI Cards and Payment Services Limited
SBILIFE,SBILIFE.NS,SBI Life Insurance Company Limited
SBIN,SBIN.NS,State Bank of India
SCANSTL,SCANSTL.NS,Scan Steels Limited
SCHAEFFLER,SCHAEFFLER.NS,Schaeffler India Limited
